Datetime,Text,Username,sentiment,user
2015-10-09 16:17:49+00:00,She was so complex,EmmaWatson,0,2
2015-10-09 16:15:54+00:00,East of Eden   John Steinbeck,EmmaWatson,0,2
2015-10-09 16:14:53+00:00,Its terrifying ,EmmaWatson,-0.5719,2
2015-10-09 16:14:28+00:00,The people I worked with on set  We were a family  I miss them  x,EmmaWatson,-0.1531,2
2015-10-09 16:13:50+00:00,white and blue ,EmmaWatson,0,2
2015-10-09 16:13:35+00:00,she was so mysterious to me,EmmaWatson,0,2
2015-10-09 16:12:58+00:00,It was so lovely to work with him as an adult  We talked in a completely different way ,EmmaWatson,0.7065,2
2015-10-09 16:11:41+00:00,yes absolutely,EmmaWatson,0.4019,2
2015-10-09 16:11:30+00:00,Hardest and best was my UN Speech,EmmaWatson,0.6369,2
2015-10-09 16:10:32+00:00,Beautiful  Thank you   x,EmmaWatson,0.7506,2
2015-10-09 16:10:19+00:00,Thank you   I did work with a dialect coach but I think having lived in the states helped too ,EmmaWatson,0.1901,2
2015-10-09 16:09:23+00:00,Alejandro,EmmaWatson,0,2
2015-10-09 16:09:13+00:00,with difficulty ,EmmaWatson,-0.34,2
2015-10-09 16:08:16+00:00,honesty,EmmaWatson,0.4939,2
2015-10-08 17:25:32+00:00,http t co 8l3ygA56S6,EmmaWatson,0,2
2015-10-08 01:01:41+00:00,I just watched the full video of your speech What an amazing public speaker you are I am so very proud to call you my friend ,EmmaWatson,0.8927,2
2015-10-07 20:36:40+00:00,Hey  Please join me on Friday   i'll be doing a live Q and A  Come say hi   AskEmma xx http t co Vh1kRgDAx5,EmmaWatson,0.5423,2
2015-10-06 23:56:00+00:00,love this,EmmaWatson,0.6369,2
2015-10-06 23:42:21+00:00,River and Smooth Sailin'    cominghome,EmmaWatson,0,2
2015-10-06 23:33:47+00:00,Can we take a minute to talk about how amazing album 'Coming Home' is  It's making my day  everyday getting ready for work ,EmmaWatson,0.743,2
2015-10-06 21:35:14+00:00,I've been your fan ever since I saw I'm so honored you came and supported you xx   http t co S6GhtDOIVU,EmmaWatson,0.8579,2
2015-10-06 14:04:00+00:00,thank you   X,EmmaWatson,0.3612,2
2015-10-06 14:03:21+00:00,Yes  Yes it is    http t co 13XSZ2yRRu,EmmaWatson,0.6597,2
2015-10-05 21:33:16+00:00,Yes Elle  Go Lorraine Go   ,EmmaWatson,0.4019,2
2015-10-05 14:03:48+00:00,http t co yQMXaUftEw   Thank you Spain  X,EmmaWatson,0.3612,2
2015-10-02 22:46:29+00:00,Sight and Sound magazine   The Female Gaze   '100 overlooked films directed by women' is an awesome article  http t co iitgp1palZ,EmmaWatson,0.6124,2
2015-10-01 17:09:57+00:00,O and how cool is my header    GetFreeUniversityTour  HeForShe,EmmaWatson,0.3182,2
2015-10-01 06:05:28+00:00,Unsurprisingly this made me pretty emotional  Robb Jennings   NottinghamUniversity  HeForShe please watch  https t co kxIvHtGEyq,EmmaWatson,0.7269,2
2015-09-30 19:53:31+00:00,This is making me so proud   please keep me updated  I'll be checking my notifications   heforshe  GetFreeTourUK,EmmaWatson,0.7629,2
2015-09-29 19:26:11+00:00,https t co DfUVNcreQu First day of our inaugural HeForShe  GetFree University Tour  Leicester  England  What a start  Thank you xx,EmmaWatson,0.3612,2
2015-09-28 20:14:40+00:00,  a film about the unspeakable made watchable and understandable   taughtnottrafficked,EmmaWatson,0,2
2015-09-24 17:37:14+00:00,Such an amazing job has been done with this story  I genuinely recommend seeing it     HeNamedMeMalala https t co TG5UZyzbRF,EmmaWatson,0.743,2
2015-09-24 13:05:46+00:00,Tackling gender inequality could add  12TRILLION to world economy  study finds http t co OhBjtzNJKF,EmmaWatson,0,2
2015-09-21 22:29:28+00:00,I just checked my camera roll and realized I have 5 selfies on my phone  Is there a club I can join now   tomhanksselfielove,EmmaWatson,0.296,2
2015-09-13 21:39:06+00:00,Wish I could be at the  Colonia premiere tonight  can t wait for everyone to see it ,EmmaWatson,0.4019,2
2015-09-13 04:23:26+00:00,Exclusive photo from  Colonia  which has its World Premiere at tomorrow  http t co opWjyeBe3j,EmmaWatson,0.128,2
2015-09-13 00:23:27+00:00,In honour of NYFW I give you Karlie Kloss  https t co qPWgZE7F25 love this girl check out her youtube channel Klossy too,EmmaWatson,0.836,2
2015-09-07 08:11:37+00:00, refugeeswelcome,EmmaWatson,0,2
2015-09-07 07:03:31+00:00,  xx,EmmaWatson,0,2
2015-09-07 06:58:40+00:00,Love when man and artist are as great as each other   HeforShe http t co Y0IXOlVcde,EmmaWatson,0.8519,2
2015-09-06 18:47:52+00:00,Came back to the world of technology by watching 's Ted talk  I'm so proud to work know this woman http t co wz6rWZxkcN,EmmaWatson,0.6113,2
2015-09-01 13:56:21+00:00,  http t co GP7g9Sc5FC,EmmaWatson,0,2
2015-08-31 15:17:02+00:00,http t co YmDtOiwEGP,EmmaWatson,0,2
2015-08-30 18:14:45+00:00,You guys are incredible  The fact that you all became friends makes me SO happy    Thank You Xx https t co wB5MqhLDNL,EmmaWatson,0.9062,2
2015-08-27 16:00:51+00:00,Such a great experience with such a wonderful director  Thank you Alejandro Amenabar xxx  Regression  Madrid http t co V1DJUZC3mo,EmmaWatson,0.8834,2
2015-08-23 16:21:48+00:00, ,EmmaWatson,0,2
2015-08-23 16:19:10+00:00,This is called 'hitting the nail on the head'  http t co xmqnmJktLf,EmmaWatson,0,2
2015-08-21 19:40:40+00:00, ,EmmaWatson,0,2
2015-08-21 17:45:04+00:00,Congratulations Malala   ,EmmaWatson,0.5994,2
2015-08-18 16:26:42+00:00,thank you for your support xx,EmmaWatson,0.6369,2
2015-08-18 16:25:52+00:00,what a hero  x,EmmaWatson,0.5574,2
2015-08-18 16:23:45+00:00,  Physical courage is courage in the face of physical pain  hardship  death or threat of death ,EmmaWatson,-0.886,2
2015-08-18 16:23:13+00:00,Courage is the choice and willingness to confront agony  pain  danger  uncertainty or intimidation ,EmmaWatson,-0.8779,2
2015-08-18 13:15:50+00:00,Thank goodness  http t co 4WIuK8epsr,EmmaWatson,0.6705,2
2015-08-16 21:00:28+00:00,Happy Birthday   xxxx,EmmaWatson,0.5719,2
2015-08-16 20:18:42+00:00,we got on that aggeesss ago     xx,EmmaWatson,0,2
2015-08-15 14:11:11+00:00,http t co WW8SzlzSQA   This just came to my attention  Thank you Linda Kelsey,EmmaWatson,0.3612,2
2015-08-15 07:32:09+00:00,Important   http t co 9KpYFheAbP,EmmaWatson,0.2023,2
2015-08-14 20:09:52+00:00,This article http t co bsZZc2txQu outlines very well why this article  http t co oWwv9g1eeG is so bloody brilliant   ,EmmaWatson,0.4079,2
2015-08-14 09:22:06+00:00,Awesome developments underway  So good  I'm having a hard time keeping  ,EmmaWatson,0.7841,2
2015-07-26 12:29:37+00:00,http t co nUd2pYY65i,EmmaWatson,0,2
2015-07-20 13:22:57+00:00,Our IMPACT 10x10x10 champion Arthur Peter Mutharika impacting and championing CHANGE  heforshe http t co BfvrH8MA38 http t co 30K0liUPiC,EmmaWatson,0.7717,2
2015-07-20 12:51:54+00:00,http t co BfvrH8MA38 thrilled to wake up today to this   heforshe  ,EmmaWatson,0.4404,2
2015-07-16 18:15:21+00:00,Lets do it  ,EmmaWatson,0,2
2015-07-16 17:43:51+00:00,Beautifully put by http t co OdSIoiVBgs,EmmaWatson,0.5719,2
2015-07-16 12:43:54+00:00,http t co mgcx3Hx6n4  ,EmmaWatson,0,2
2015-07-16 09:37:57+00:00,  Thank you   http t co tZozj1aWyh,EmmaWatson,0.3612,2
2015-07-09 20:53:57+00:00,Happy Birthday   X,EmmaWatson,0.5719,2
2015-07-02 23:22:47+00:00,Special thanks to the brilliant team at and to who accepted the award on my behalf   heforshe  ethicalawards,EmmaWatson,0.9325,2
2015-07-02 23:22:23+00:00,Thank you for awarding me Campaigner of the Year  Honoured  I want to share this w every out there  ethicalawards,EmmaWatson,0.8779,2
2015-07-02 17:31:44+00:00,https t co CTWIALcm9S I've donated x,EmmaWatson,0,2
2015-07-02 17:31:10+00:00,http t co WmE4hMiNYo love this story ,EmmaWatson,0.6369,2
2015-06-28 11:16:36+00:00,Hear us Roar   http t co TLc46WiIUg   Yes England   semifinals  Lionesses    love http t co eL9tBWQ0eN,EmmaWatson,0.7845,2
2015-06-26 21:31:05+00:00,http t co NumgCTI0s9,EmmaWatson,0,2
2015-06-19 09:42:45+00:00,People are risking their lives to cross the Med   why  Pls read this account by http t co Q9svZ3YXle http t co VH82JdKtPw,EmmaWatson,-0.25,2
2015-06-18 22:21:03+00:00,and University of Sao Paulo   Thank you ,EmmaWatson,0.3612,2
2015-06-18 22:15:30+00:00,has promised to educate refugee girls  providing online education to 3 million young refugees by 2020 ,EmmaWatson,0.3612,2
2015-06-18 22:13:26+00:00,Jean Pascal Tricoire aims for salary equity to expand to reach 85  of global employees by 2017 ,EmmaWatson,0.34,2
2015-06-18 22:09:02+00:00,  Today  30  of new hires are women  Dominic Barton wants women to make up 50  of undergraduate recruits by 2020 ,EmmaWatson,0,2
2015-06-18 22:07:46+00:00,aims to increase representation of women in senior leadership positions to 26  by 2018   exceed 30  for women on boards by 2020,EmmaWatson,0.3182,2
2015-06-18 22:05:21+00:00,Great to see such a massive tec company supporting   Thank you for everything   x http t co SvyulGTbvd,EmmaWatson,0.8591,2
2015-06-18 22:02:42+00:00,  These 8 World Leaders Are Taking Major Steps Towards Gender Equality http t co rKsLSf3BBE via,EmmaWatson,0,2
2015-06-18 22:01:38+00:00,How can I express enough gratitude to all the people working so hard to move this forward  You are all wonderful  http t co 6BzIfJdVss,EmmaWatson,0.7297,2
2015-06-18 22:01:30+00:00,speechless tonight,EmmaWatson,0,2
2015-06-17 09:10:33+00:00,Thank you for all your support  Brilliant to have you on board   great Q and A x,EmmaWatson,0.9201,2
2015-06-17 09:07:44+00:00,'Women and girls also represent two thirds of the world s illiterate population ',EmmaWatson,0,2
2015-06-17 09:06:59+00:00,'Women account for 60  of college graduates but only 3  of leaders worldwide ',EmmaWatson,0,2
2015-06-07 20:04:20+00:00,Feeling some serious love for and tonight x  HeForShe,EmmaWatson,0.6597,2
2015-06-01 12:06:54+00:00,'This realisation comes as a result of increased confrontation with the devastating impact of gender inequality ' Gunnar Bragi Sveinsson,EmmaWatson,-0.6705,2
2015-06-01 12:06:14+00:00,'I believe that men in Iceland are increasingly recognizing that gender equality is a global human rights issue ',EmmaWatson,0,2
2015-06-01 12:00:28+00:00,Iceland is the most mobilized  HeForShe nation around the world with 1 20 men signed up  http t co FtOaAfGx9T,EmmaWatson,0,2
2015-05-28 16:03:56+00:00,stupid proud of you  X http t co yUYuwiEVdT,EmmaWatson,-0.0772,2
2015-05-28 15:39:52+00:00,Harry Potter fans and human beings alike   this is essential reading  https t co twrmdu9NEX,EmmaWatson,0,2
2015-05-28 15:33:12+00:00, ,EmmaWatson,0,2
2015-05-19 22:23:04+00:00,O hey USA  heard about Red Nose Day   http t co gYFGIwLbVK,EmmaWatson,0,2
2015-04-25 21:13:13+00:00,Today is UNiTE  OrangeDay  Calling on all  HeForShe to wear orange to say NO to violence against women  amp  girls http t co uDWI3MbUIS x,EmmaWatson,-0.7925,2
2015-04-15 21:52:49+00:00,Thank you for the Birthday Love  xxxx,EmmaWatson,0.7717,2
2015-04-15 19:39:11+00:00,Thank You E  ,EmmaWatson,0.3612,2
2015-04-11 09:09:22+00:00,there couldn't be a better person for Cogsworth  Welcome  X http t co Nn8w6MwKyr,EmmaWatson,0.1516,2
2015-04-11 09:00:00+00:00,http t co 86ltkvAmyH,EmmaWatson,0,2
2015-04-11 08:59:29+00:00,I love your work  I would have killed to be photographed by you when I first started working  X http t co 2nmuFRrCdH,EmmaWatson,-0.0772,2
2015-04-02 20:09:27+00:00,these are amazing  ,EmmaWatson,0.5859,2
2015-04-02 20:05:41+00:00,Dear Tom  you are good enough and Elisa believes in you  X,EmmaWatson,0.6705,2
2015-04-01 12:47:53+00:00,Heard about Joni and haven't been able to concentrate all morning  So hope she's doing ok x,EmmaWatson,0.659,2
2015-03-20 17:29:07+00:00,So amazing to have you on board  HeForShe,EmmaWatson,0.624,2
2015-03-20 11:18:05+00:00,http t co WNiRd8HEF3   no big deal  HeForShe,EmmaWatson,-0.296,2
2015-03-13 14:03:38+00:00,Don't miss tonight on from 7pm  You might see a familiar face   RND15,EmmaWatson,0.1139,2
2015-03-09 23:27:28+00:00,I meant to tweet this to you yesterday  I hope everyone had a GREAT International Women's Day  I did because of you x http t co XbKFAZPxWt,EmmaWatson,0.8286,2
2015-03-09 23:20:35+00:00,Thank you so much for yesterday   There is no way you aren't cool   HeForShe  IWD2015  Facebook,EmmaWatson,-0.1685,2
2015-03-06 18:48:58+00:00,He looks very serious here but is hilarious in  Bluestone42  Watch on Monday So Good  http t co u6y1mkCyxm,EmmaWatson,0.8197,2
2015-03-05 10:31:01+00:00,Bonjour Gaston    Welcome   BeautyAndTheBeast http t co oerhe1ilGs,EmmaWatson,0.4588,2
2015-03-05 10:11:43+00:00,Could not be more happy that this man will be Beast  Welcome aboard  beautyandthebeast http t co F1ghG3pvcU,EmmaWatson,-0.0296,2
2015-02-23 05:17:10+00:00,So thrilled for Eddie   Oscars2015  TheoryofEverything,EmmaWatson,0.4927,2
2015-02-23 04:21:56+00:00,Yes  PatriciaArquette   Yes    Love you  http t co 2CQk7uIeBt http t co SOTZ6VKw1A,EmmaWatson,0.8625,2
2015-02-22 19:43:57+00:00, HeforShe  OscarsCufflinks http t co WXk8oGurqq,EmmaWatson,0,2
2015-02-22 19:27:26+00:00, HeForShe  OscarsCufflinks http t co W5TcnteQwK,EmmaWatson,0,2
2015-02-22 18:43:13+00:00,GO TURKISH MEN    http t co m9ohs9lF4h  ozgecanicinminietekgiy,EmmaWatson,0,2
2015-02-22 18:24:51+00:00,also  marrying a Prince not a prerequisite for being a Princess  https t co vjodTAgEcC   Courtesy of Alfonso Cuaron ,EmmaWatson,0.3612,2
2015-02-22 13:15:50+00:00,WORLD   Remember that little talk we had about not believing everything written in the media ,EmmaWatson,0,2
2015-02-15 11:43:41+00:00,I'm on it x,EmmaWatson,0,2
2015-02-08 18:42:09+00:00,agree,EmmaWatson,0.3612,2
2015-02-08 18:14:41+00:00,I had to tell you about this book  If you've already read it tell me what your favourite bits were   MarinaKeegan http t co ce5gcV0tug,EmmaWatson,0,2
2015-01-28 09:29:35+00:00,Anne Frank  10 beautiful quotes from The Diary of a Young Girl http t co hgJzyNVxQv,EmmaWatson,0.5994,2
2015-01-27 20:46:56+00:00, Little town  it's a quiet village  tum tee tum tum tum     Belle  Disney thank you for all your kind words   ahh ,EmmaWatson,0.7096,2
2015-01-27 19:40:03+00:00,Thank you   I think you're a total boss  Xx,EmmaWatson,0.3612,2
2015-01-23 11:53:07+00:00,Yes  Tell them how it is for you,EmmaWatson,0.4019,2
2015-01-23 11:50:55+00:00,I don't know its confusing isn't it ,EmmaWatson,0.1695,2
2015-01-23 11:49:55+00:00,I don't believe in a binary I believe that we all exist on a spectrum and all deserve equality I hope people do feel included ,EmmaWatson,0.4404,2
2015-01-23 11:47:20+00:00,don't give up,EmmaWatson,0,2
2015-01-23 11:47:00+00:00,no  I am amazed ,EmmaWatson,0.25,2
2015-01-23 11:46:35+00:00,become aware of it,EmmaWatson,0,2
2015-01-23 11:44:59+00:00,Hopefully there will be more opportunities for these young women to pull themselves out of poverty ,EmmaWatson,0.3167,2
2015-01-23 11:43:10+00:00,Why not have both ,EmmaWatson,0,2
2015-01-23 11:32:18+00:00,Spreading awareness that it exists ,EmmaWatson,0,2
2015-01-23 11:29:02+00:00,Become an engineer ,EmmaWatson,0,2
2015-01-23 11:27:52+00:00,think about where in your life you can have an impact and tell us about your progress story at http t co GPsGY3TxsS,EmmaWatson,0.4215,2
2015-01-23 11:23:49+00:00,Yes  We want the movement to belong to you ,EmmaWatson,0.4588,2
2015-01-23 11:23:05+00:00,Conviction ,EmmaWatson,0,2
2015-01-23 11:19:29+00:00,It really depends on peoples unique circumstances  but really its just about men reaching out to and including women ,EmmaWatson,0.296,2
2015-01-23 11:11:59+00:00,It wants to spread it everywhere,EmmaWatson,0,2
2015-01-23 11:10:53+00:00,education  awareness  perseverance,EmmaWatson,0,2
2015-01-23 11:09:54+00:00,be both ,EmmaWatson,0,2
2015-01-23 11:06:38+00:00,keep your eyes and ears open and speak up ,EmmaWatson,0,2
2015-01-23 11:04:46+00:00,thank you  ,EmmaWatson,0.3612,2
2015-01-23 11:04:03+00:00,Impossibile to choose one,EmmaWatson,0,2
2015-01-23 11:03:42+00:00,We are actually wanting people to reach out to us ,EmmaWatson,0.0258,2
2015-01-23 11:02:17+00:00,It will specific and tailored to each and every country  institution and business ,EmmaWatson,0,2
2015-01-23 11:01:18+00:00,Grateful  Inspired to keep going ,EmmaWatson,0.7351,2
2015-01-23 11:00:26+00:00,I believe it's whats right ,EmmaWatson,0,2
2015-01-23 10:58:37+00:00,concerete commitments to gender equality from at least 10 governments 10 businesses and 10 universities ,EmmaWatson,0.128,2
2015-01-23 10:50:42+00:00,No country in the world can yet say they have achieved gender equality ,EmmaWatson,-0.296,2
2015-01-23 10:49:07+00:00,Its got to be personal to you  What feels right  How can you make an impact ,EmmaWatson,0,2
2015-01-23 10:47:11+00:00,Whatever the job is   if she can do it she should be able to  HeForShe,EmmaWatson,0,2
2015-01-23 10:45:57+00:00,yes,EmmaWatson,0.4019,2
2015-01-23 10:44:19+00:00,YES  Plans already in motion ,EmmaWatson,0.5319,2
2015-01-23 10:42:46+00:00,we believe in equality for everyone regardless of gender  race sexuality  religion  ,EmmaWatson,0,2
2015-01-23 10:41:05+00:00,Everything  So much support ,EmmaWatson,0.4549,2
2015-01-23 10:30:58+00:00,The campaign is an equality campaign  so inherently not sexist ,EmmaWatson,0,2
2015-01-23 10:28:53+00:00,yes ,EmmaWatson,0.4019,2
2015-01-23 10:28:31+00:00,More signatories on http t co EXa64CENoT  heforshe  unwomen,EmmaWatson,0,2
2015-01-23 10:27:51+00:00,Tangibility concrete commitments from Governments  Universities and Businesses   heforshe  2015,EmmaWatson,0.128,2
2015-01-23 10:25:08+00:00,Give them a well intentioned but meaningful response      Awareness IS key ,EmmaWatson,0.5423,2
2015-01-23 10:23:57+00:00,a program called Impact10x10x10 to engage Governments  Universities and Businesses and ask them to set goals ,EmmaWatson,0.34,2
2015-01-23 10:21:48+00:00,Don't expect change to happen overnight  even if its not always visible it's making more impact than you think,EmmaWatson,0,2
2015-01-23 10:19:25+00:00,Explain why it should be important to them  I don't see how there can be downsides for anyone to equality   Impact10x10x10,EmmaWatson,0.2023,2
2015-01-23 10:12:48+00:00,I'd love to see more female presidents  prime ministers  parliament members and business CEO's ,EmmaWatson,0.6369,2
2015-01-23 10:11:01+00:00,started moving around his country recruiting other men   heforshe  Impact10x10x10,EmmaWatson,0,2
2015-01-23 10:09:39+00:00,When I started to read impact stories sent to the UN Women Website  One man from Cameroon quit his job  sold everything he had and,EmmaWatson,0,2
2015-01-23 10:04:41+00:00,and,EmmaWatson,0,2
2015-01-23 07:57:31+00:00,Hello  Here taking questions on  Heforshe and  Impact10x10x10 here in  Davos  Send away ,EmmaWatson,0,2
2015-01-05 12:42:58+00:00,If you haven't seen Eddie Redmayne in  TheTheoryofEverything yet  GO  It's a completely unmissable performance  Felicity Jones amazing too,EmmaWatson,0.5859,2
2015-01-03 11:17:10+00:00,Its been less than 3 weeks and I have devoured Torch  Tiny Beautiful Things and Wild  Thank you x,EmmaWatson,0.7506,2
2014-12-08 17:39:06+00:00,Please support the inspiring Sohana and EB research  https t co YpZaZLcrxb  EBtonguetwister http t co l7FsqMlPD3,EmmaWatson,0.7783,2
2014-11-20 20:47:15+00:00,Swedish Prime Minster L fven joining our  HeforShe campaign with taking a stand for gender equality  http t co FFBmDRglUu,EmmaWatson,0,2
2014-11-17 18:54:17+00:00,Excited to meet you ,EmmaWatson,0.34,2
2014-11-17 18:53:10+00:00,and is also our new UN Women Goodwill Ambassador   HeForShe,EmmaWatson,0,2
2014-11-17 18:50:32+00:00,started 'Men Against Rape and Discrimination'  MARD  in India   is a director  screenwriter  producer  actor and singer ,EmmaWatson,-0.6908,2
2014-10-30 15:32:08+00:00, thisiswhatafeministlookslike http t co BCLdIXPbL4,EmmaWatson,0,2
2014-10-30 15:09:54+00:00,Thank you for having me on the cover of the Feminism issue  My favourite magazine cover ever  LorraineELLE X http t co dbSkHAckG3,EmmaWatson,0.3612,2
2014-10-30 01:25:35+00:00,http t co rk2MZQ6ATQ,EmmaWatson,0,2
2014-10-17 16:23:21+00:00,1989,EmmaWatson,0,2
2014-10-10 21:20:04+00:00,Hero   MalalaYousafzai http t co ghTZfhsMEs,EmmaWatson,0.5574,2
2014-10-08 13:39:48+00:00,I can't thank you all enough   HeForShe,EmmaWatson,-0.2755,2
2014-10-08 13:39:15+00:00,Twitter HQ painted our  HeForShe hashtag on their wall  https t co DtbCwoX6Ms,EmmaWatson,0,2
2014-10-08 13:37:55+00:00,Between 20th Sep  amp  2nd Oct there were 1 1million  HeForShe tweets from 750K different users  reaching 1 2 BILLION unique Twitter users,EmmaWatson,0.2023,2
2014-09-28 14:54:13+00:00, HeForShe http t co wK0e7Yje8J,EmmaWatson,0,2
2014-09-27 14:37:35+00:00, HeForShe http t co YdI7mOslmF,EmmaWatson,0,2
2014-09-26 15:02:38+00:00, HeforShe http t co QsmTaATUAm,EmmaWatson,0,2
2014-09-25 18:54:34+00:00,Daddy  Alex and Emma Watson  'Two of my  HeforShe 's'  http t co fWPFG7G917,EmmaWatson,0,2
2014-09-25 16:55:01+00:00, mattdamon  heforshe http t co LnZlS3FJlj,EmmaWatson,0,2
2014-09-23 23:18:30+00:00, heforshe http t co KnAMMt6shK,EmmaWatson,0,2
2014-09-23 23:05:52+00:00, heforshe http t co bO8QlbC8HU,EmmaWatson,0,2
2014-09-23 23:03:35+00:00,http t co tdcpRMyT32,EmmaWatson,0,2
2014-09-23 14:37:47+00:00, I hope we can all finally change laws and mentalities in order to establish what is nothing more than common sense  http t co NtkLpMTUzT,EmmaWatson,0.4404,2
2014-09-22 21:44:54+00:00,This was my  heforshe speech  http t co b2qzm7h0mS,EmmaWatson,0,2
2014-09-22 01:05:48+00:00, And if you really want to make my day take a picture of you signing up or send me a picture with why you support gender equality  heforshe ,EmmaWatson,0.5095,2
2014-09-22 01:02:05+00:00,Take our pledge and put your name on the worldwide map  http t co cl76Voh0D0,EmmaWatson,0,2
2014-09-21 23:44:12+00:00,Wonderful men out there  I'm launching a campaign    heforshe  Support the women in ur lives and sign up here now    http t co EXa64CncgP,EmmaWatson,0.7506,2
2014-09-17 22:43:07+00:00,Dear Uruguay   thank you for having me in your parliament today  It was such an exciting atmosphere   womeninpolitics  parity  UNWomen,EmmaWatson,0.8074,2
2014-09-01 19:56:17+00:00,Even worse than seeing women's privacy violated on social media is reading the accompanying comments that show such a lack of empathy ,EmmaWatson,-0.8316,2
2014-08-29 00:36:49+00:00,I've been away but  ,EmmaWatson,0,2
2014-08-18 20:37:18+00:00,Suicide and Silence Among Men  http t co 1u2kzWNpDt,EmmaWatson,-0.6705,2
2014-08-18 20:36:42+00:00,Gender equality not only liberates women but also men from prescribed gender stereotypes   heforshe,EmmaWatson,0,2
2014-08-08 11:57:50+00:00,GO EMMA T     http t co 73LH74bSne xxxxx http t co PhJJyEnn7E,EmmaWatson,0,2
2014-08-06 19:03:14+00:00,Just explored summer party made touchable by  amp  Check it out  http t co 9P2LdJ3GN5,EmmaWatson,0.4019,2
2014-08-06 19:02:43+00:00,My friend  amp  collaborator is so clever   touchablefashion  ,EmmaWatson,0.7944,2
2014-08-01 20:24:47+00:00,  http t co YkvWKN3iqo,EmmaWatson,0,2
2014-07-12 19:56:48+00:00,I'm so sad to hear about  DaveLegeno  He was such a lovely man  I hope he is resting in peace x,EmmaWatson,0.7787,2
2014-07-07 23:47:33+00:00,Going to be working for the United Nations Entity for Gender Equality and The Empowerment of Women   http t co 9ABpKSrNCb,EmmaWatson,0.4215,2
2014-07-07 23:39:23+00:00,So excited to start work with the AMAZING people at UN Women    xx,EmmaWatson,0.8034,2
2014-06-02 01:03:12+00:00, ,EmmaWatson,0,2
2014-05-28 20:10:25+00:00,'I am woman phenomenally  Phenomenally woman  that's me'  Maya Angelou,EmmaWatson,0,2
2014-05-28 20:06:45+00:00,THANK YOU We will savour your life and words forever  We love you deeply  X http t co 7DCo2sFlIY,EmmaWatson,0.8143,2
2014-05-25 16:03:10+00:00,  http t co Ts1nej4xve,EmmaWatson,0,2
2014-05-22 22:16:42+00:00,love this xx,EmmaWatson,0.6369,2
2014-05-10 11:41:35+00:00, BringBackOurGirls http t co zYNp9YeYP0,EmmaWatson,0,2
2014-05-09 19:32:32+00:00,It's important that these men are held accountable for their crimes and that we keep up the pressure to find these girls   BringBackOurGirls,EmmaWatson,-0.1027,2
2014-04-21 01:57:39+00:00,Excited to be at as a movie fan Good luck tonight  boulevard   your hair is perfect  http t co UtNx7fKQYq,EmmaWatson,0.9231,2
2014-04-16 00:14:33+00:00,  more to come     http t co ygv2t4QiMx,EmmaWatson,0,2
2014-04-15 19:56:30+00:00,First day shooting Regression today   a very cool birthday present   xx,EmmaWatson,0.3804,2
2014-04-03 13:15:15+00:00,Proud to have been involved with  FairTrade since I was 17  Please read   https t co yvHYg1iVmT,EmmaWatson,0.6597,2
2014-04-03 10:19:10+00:00,From  Noah section  my interview with producer Ari Handel  http t co dhtglz5f8l,EmmaWatson,0,2
2014-04-03 03:09:31+00:00,http t co QKiRl7foNa,EmmaWatson,0,2
2014-04-02 21:45:11+00:00, Noah FINALLY comes out this Friday in Austria  Finland Ireland Norway Spain  Sweden the UK Taiwan South Africa  Panama Brazil and Colombia ,EmmaWatson,0,2
2014-04-01 01:38:04+00:00, ,EmmaWatson,0,2
2014-04-01 01:37:53+00:00,Thank you to everyone who came out tonight to support Noah  Lovely seeing you all   Xxx  Noah,EmmaWatson,0.8402,2
2014-04-01 01:33:47+00:00,thank you  Such a beautiful dress xx,EmmaWatson,0.7506,2
2014-03-31 15:48:28+00:00,Final Noah Premiere tonight in London's Leicester Square   i'mhome,EmmaWatson,0,2
2014-03-28 01:35:35+00:00,Hold on to your hats America  Noah is coming to a theatre near you TOMORROW  http t co QSCAgDz1Fj  noah,EmmaWatson,0,2
2014-03-28 01:19:45+00:00,I LOVE this   http t co fHrxtXLEjN,EmmaWatson,0.7125,2
2014-03-25 22:09:26+00:00,From  Noah section  my interview with composer  film soundtrack out now on iTunes  http t co MlsdjpEIEH,EmmaWatson,0,2
2014-03-24 23:25:48+00:00,  I loved meeting you too Jason  X http t co zBhgmKkIxB,EmmaWatson,0.5994,2
2014-03-24 23:14:54+00:00,Where am I   http t co gICFIqpD8r,EmmaWatson,0,2
2014-03-21 21:03:48+00:00,We trended worldwide  Thank you so much for sending me your questions  I loved doing this  Go see Noah on March 28th   NoahMovie  AskEmma,EmmaWatson,0.7506,2
2014-03-21 20:59:48+00:00,  I cried  I wanted the part so badly ,EmmaWatson,-0.7644,2
2014-03-21 20:58:51+00:00,Mood Occasion Comfort  You We like collaborating with nice people don't we we like to support new designers,EmmaWatson,0.9001,2
2014-03-21 20:55:59+00:00,The Oscars    ,EmmaWatson,0,2
2014-03-21 20:54:26+00:00,  ABSOLUTELY ,EmmaWatson,0,2
2014-03-21 20:54:11+00:00,  Of course ,EmmaWatson,0,2
2014-03-21 20:53:39+00:00,got to interview people I love It was so rewarding ,EmmaWatson,0.8613,2
2014-03-21 20:51:50+00:00,  is respectful of actors and tries to make sure we are supported as possible  Performances are very important to Darren ,EmmaWatson,0.8268,2
2014-03-21 20:50:43+00:00,  I always worry about whether I gave my best  I knew with Darren he would push me to deliver my best performance ,EmmaWatson,0.7579,2
