Datetime,Text,Username
2015-12-15 03:16:17+00:00,@KargesLexie @SPNFanMovie @darkness_spn @JensenAckles @TwoSharksMedia super cool :). Well done!,jarpad
2015-12-14 22:16:10+00:00,What are YOU lookin at? #MooseFight (photo credit: @JensenAckles ) https://t.co/zMuBTGYSxy,jarpad
2015-12-10 05:53:05+00:00,Wow. Just.... Wow. All around. @JensenAckles @Mark_Sheppard @MarkRPellegrino @RuthieConnell @bigEswallz #Supernatural #SPNFamily,jarpad
2015-12-10 05:31:12+00:00,"I'm watching this with y'all, but I'm too into it to tweet right now! Hahaha #SPNFamily #Supernatural",jarpad
2015-12-10 05:15:15+00:00,Amara REALLY doesn't seem very nice!... #SPNFamily #Supernatural,jarpad
2015-12-10 04:07:40+00:00,"So, east coast, waddaya think of the mid-season finale?... I TOLD you it was awesome!!! :) #SPNFamily #Supernatural",jarpad
2015-12-10 00:21:11+00:00,My bud @MaulerMMA who makes me #AKF has a book thatll be a rockin good time!@FamousBouncers #whenwewerebouncers.com https://t.co/TCdtX6wXCs,jarpad
2015-12-08 04:47:53+00:00,How bout dem Cowboys!!!,jarpad
2015-12-05 20:49:06+00:00,Way to go #Longhorns !!! Heck of a game to go out on. #UT,jarpad
2015-12-03 06:48:48+00:00,"Wow. GREAT episode @jennydelherpes and @dicksp8jr !!! Now, #Supernatural writers, PLEASE bring back #NateTorrance!! #SPNFamiIy",jarpad
2015-12-03 05:21:56+00:00,.@dicksp8jr guess who's NOT watching #supernatural right now because they're MAKING #supernatural .... #TheseGuys https://t.co/yrYK9SAyjy,jarpad
2015-12-02 02:41:18+00:00,"I wonder if people who pronounce ""rather"" like ""raw-thur"" ALSO say they ""law-thur"" up in the shower. Or, need to ""gaw-ther"" their stuff.",jarpad
2015-12-01 18:08:40+00:00,It's #GivingTuesday &amp; a few hours to get your #AKF Holiday merch before it's gone forever:)  https://t.co/E6JbTIJC4A https://t.co/85Oyylr4U0,jarpad
2015-11-30 22:25:07+00:00,This is what Thanksgiving is like with @JensenAckles &amp; me. Thanks @KathrynLNewton for the gif :) #SPNFamiIy #AKF https://t.co/O77j05Q7W1,jarpad
2015-11-30 19:44:08+00:00,"It's Cyber Monday! Last chance to grab an #AKF jacket, beanie, or shirt: https://t.co/E6JbTIs1d2 #AlwaysKeepFighting https://t.co/O7oSJ9zxO1",jarpad
2015-11-29 19:28:19+00:00,Get your #AKF yarmulkes while they last! https://t.co/E6JbTIJC4A https://t.co/3FDWnMCfsl,jarpad
2015-11-27 16:54:26+00:00,"It's Black Friday! Ltd edition #AKF Lettermans just for y'all, with a discount just today: https://t.co/uCWAd8gJbQ https://t.co/GqJs6YrNM6",jarpad
2015-11-27 00:23:37+00:00,Thank goodness Matt cassell came in to score a touchdown. @tonyromo couldn't do that in 3 quarters!,jarpad
2015-11-26 23:59:01+00:00,"The silver lining is, if @tonyromo is injured, Jerry Jones will probably give him another raise. That's what he's done in the past.",jarpad
2015-11-26 22:46:35+00:00,"ANOTHER pick! Good thing u dont care whether u win or lose, huh @tonyromo ?? Thank god we pay u so much. Otherwise we could hire a real QB.",jarpad
2015-11-26 22:43:08+00:00,Yay @tonyromo !!! TWO interceptions for a touchdown in the first half!!! Cowboys fans are so lucky that you're back!,jarpad
2015-11-26 17:57:55+00:00,Thomas hopes you have a high-flyin thanksgiving!!! #happythanksgiving https://t.co/zsucILHI7q,jarpad
2015-11-25 17:40:05+00:00,Be sure to tell a parent they’re #doingood this holiday season! https://t.co/BpvfJwRyau #Sponsored @minutemaid_us,jarpad
2015-11-23 16:57:34+00:00,"To hear from my family that I'm #doingood...well, that never EVER gets old. #Sponsored @minutemaid_us https://t.co/xxXkMskrbP",jarpad
2015-11-23 00:54:57+00:00,"As a Cowboys fan, I'm thrilled that @tonyromo was back to beat the powerhouse 4-5 Dolphins.",jarpad
2015-11-20 02:51:14+00:00,"Yall amaze me. What an awesome #AKF campaign! As a thanks, heres a #tbt circa 1995. Three Musketeers. 'Nuff said. https://t.co/lueX5LmENZ",jarpad
2015-11-19 05:46:03+00:00,Attention Gag Reel Watchers: Be ready for some great out-takes from this episode :) #SPNFamiIy #akf #WaitForTheDVD:(,jarpad
2015-11-19 05:42:01+00:00,Oh DEER!!! #SeeWhatIDidThere? #DadJokes #akf #SPNFamiIy,jarpad
2015-11-19 05:27:03+00:00,SERIOUSLY?!?! Another clown?!?! Sammy don't like no clowns!! #SPNFamiIy #AKF,jarpad
2015-11-19 03:51:58+00:00,Ok #SPNFamiIy I'm gonna attempt to live video tonight's episode of #Supernatural on my Facebook link (it's in my bio). Come watch with me!,jarpad
2015-11-19 00:49:45+00:00,"LOVE this!! Killer ride Nathan. Steve, you get the ""Dad Of The Year"" award ;) https://t.co/RQQFvWEu5L #SPNFamiIy",jarpad
2015-11-18 20:43:16+00:00,We extended https://t.co/XfiZwtWXMU for 24 hours! Now I can live chat with you during tonights #Supernatural episode :) #AlwaysKeepFighting,jarpad
2015-11-18 07:09:22+00:00,"Hey #SPNFamiIy we just passed the ""Hump Day"" of season 11! That's right. We're now past halfway :) https://t.co/nQekBLegBX #AKF",jarpad
2015-11-18 05:24:32+00:00,I'm a long time fan. And now I'm even more impressed. #AlwaysKeepFighting #akf #SPNFamiIy  https://t.co/WPfjJByIun,jarpad
2015-11-17 22:57:53+00:00,Less than 20 hours left before they are gone forever! https://t.co/nQekBLegBX #AKF,jarpad
2015-11-17 04:13:55+00:00,Amen to that! https://t.co/GEL7zai0wj,jarpad
2015-11-17 00:40:57+00:00,Less than 2 days before they're gone FOREVER!! https://t.co/nQekBLegBX #SPNFamiIy #AKF https://t.co/oyVXeynPEq,jarpad
2015-11-16 06:13:34+00:00,Thank you @CreationEnt and #PasCon for an amazing end to the 2015 season!!! We'll miss y'all! #SPNFamiIy #AlwaysKeepFighting,jarpad
2015-11-15 21:09:58+00:00,Hey #pascon go check out my sister and @BigMoBook !! They're in the hallway and ready to tell you about a great message :) #SPNFamiIy,jarpad
2015-11-15 01:42:31+00:00,The https://t.co/5BVvbdIX2C premiere is tomorrow! SO excited!!!! Come watch!! @bodyguard4JandJ #SPNFamiIy #PasCon,jarpad
2015-11-14 04:52:31+00:00,My heart is with those in Paris. https://t.co/C1yrJKCiXB,jarpad
2015-11-14 01:05:24+00:00,#friday13th,jarpad
2015-11-12 05:53:38+00:00,The cage. Holy s***. I'm so excited. #Supernatural #SPNFamiIy #akf,jarpad
2015-11-12 05:51:02+00:00,Why's @JensenAckles Dean being so mean? Are you hiding something???... #Supernatural #SPNFamiIy #akf,jarpad
2015-11-12 05:47:06+00:00,THE DARKNESS IS GODS SISTER?!?!?!?!?! WHAT?!?! #Supernatural #SPNFamiIy #akf,jarpad
2015-11-12 05:42:45+00:00,Alright!! Won the fight!! 2 outta 3 ain't bad... Just try and ignore the visions... #I'mTalkingToMyself #Supernatural #SPNFamiIy #akf,jarpad
2015-11-12 05:40:41+00:00,Come on Sammy!!! Kick some butt!!! You're not a #Losechester!!! #SPNFamiIy #Supernatural #akf,jarpad
2015-11-12 05:37:28+00:00,Great scene! LOVE seeing how strong Amara is becoming! #Supernatural #akf #SPNFamiIy,jarpad
2015-11-12 05:30:23+00:00,"""Asstiel"". Thank you Metatron!! @curtisisbooger #Supernatural #akf #SPNFamiIly",jarpad
2015-11-12 05:28:05+00:00,"Behind the #supernatural scenes: walking up the stairs outside of the Asylum, EVERYBODY tripped and fell (stairs weren't made to code)",jarpad
2015-11-12 05:19:31+00:00,Behind the #Supernatural scenes: the interior of Crowley's lair is built ENTIRELY in our stages. We have an amazing crew. #AKF,jarpad
2015-11-12 05:17:38+00:00,"""Needham Asylum"". AKA ""Riverview"" in Coquitlam. #Supernatural #AKF",jarpad
2015-11-12 05:10:27+00:00,Wait!!! Is that Metatron?!?! #Supernatural #AKF,jarpad
2015-11-12 05:09:42+00:00,"""Goldie Schmidtlap""... One of my favorite names in #supernatural to date. #AKF https://t.co/nQekBKWFKp",jarpad
2015-11-12 05:06:22+00:00,That's what @mishacollins really looks like before his makeup is put on. #Supernatural #AKF,jarpad
2015-11-12 05:05:35+00:00,Behind the #Supernatural scenes: it was raining horribly the day we shot the scene in our suits by the impala. Thank you movie magic! #AKF,jarpad
2015-11-12 05:02:39+00:00,Watching #Supernatural with this guy. Anybody mind if we live-tweet? #AKF https://t.co/nQekBKWFKp @JensenAckles https://t.co/oOzfcwOMNs,jarpad
2015-11-11 21:11:59+00:00,"To all the wonderful men and women in uniform (past and present) who keep us safe and free, THANK YOU. Every day should be #VeteransDay",jarpad
2015-11-09 21:39:12+00:00,"I've got news for the #SPNFamiIy The one and only Eric ""friggin"" Kripke has joined Twitter! Barrage him with questions!! @therealKripke",jarpad
2015-11-09 18:11:45+00:00,Thanks SO MUCH to @CreationEnt and all the awesome #SPNFamiIy at #DenverCon2015 We had a great time as always! #AlwaysKeepFighting,jarpad
2015-11-06 06:21:19+00:00,".@amellywood Older than ""I"". #FreeGrammarLesson",jarpad
2015-11-06 06:20:35+00:00,".@amellywood No. No, I haven't. But I feel bad for the poor soul who's doomed to fight you. What's her name?",jarpad
2015-11-06 05:53:54+00:00,Another filming day done. I have MY https://t.co/nQekBLegBX hoodie. Do you? :) #akf #SPNFamiIy #est2005 https://t.co/NJMnQSkyH7,jarpad
2015-11-06 05:10:32+00:00,".@amellywood Ah, youth. I remember saying the EXACT SAME THING. Just, ya know, 7 years ago. #SPNFamiIy #Arrow #AKF https://t.co/nQekBKWFKp",jarpad
2015-11-05 21:48:15+00:00,Hey y'all watch my pal @realgilbellows #patriot for FREE here! https://t.co/cpPSjDKNYL Watch the preview here :) https://t.co/I3cA9pfZsT,jarpad
2015-11-05 05:54:05+00:00,Thank you to all of our great guest cast for that episode!!! @JensenAckles and I hope y'all had as much fun as we did :) #Supernatural #akf,jarpad
2015-11-05 05:53:12+00:00,Behind the scenes note: I ate so many burgers in the filming of that last scene that my stomach hurt for days #TrueStory #Supernatural,jarpad
2015-11-05 05:46:41+00:00,"Way to go Len!! (Yes, sometimes even the Winchester get by with a little help from their friends) #Supernatural #SPNFamiIy #akf",jarpad
2015-11-05 05:37:10+00:00,Come on Sam!!! You shoulda KNOWN it was the babysitter!!! #Supernatural #SPNFamiIy #AKF,jarpad
2015-11-05 05:26:50+00:00,"Quiz of the day: Lizzie Borden shares a birthday with WHICH long-haired, moose-antlered star of #Supernatural ???? #SPNFamily #AKF",jarpad
2015-11-05 05:24:23+00:00,What the what?!?! Amara is back?!?! And she's GROWING?!?! #Supernatural #SPNFamiIy #AKF,jarpad
2015-11-05 05:22:21+00:00,".@mishacollins no, not especially. I did, however, feel like I was ""over-compensating"" for some sort of ""short-coming"". #Supernatural",jarpad
2015-11-05 05:18:16+00:00,Looks like the boys fixed #Baby (because they're not the #Losechesters) #Supernatural #SPNFamiIy #AKF,jarpad
2015-11-05 05:11:15+00:00,"And, yes, ""I just wanted to see if the squeezy thing worked"", is my favorite Sam zinger... So far... #Supernatural #SPNFamiIy #AKF",jarpad
2015-11-05 05:09:03+00:00,"""Bottled toilet water?!?!"" My favorite dean zinger of the night... So far... #SPNFamiIy #Supernatural #AKF",jarpad
2015-11-05 05:07:08+00:00,I do love me a good Danish. #SPNFamiIy #Supernatural #AKF,jarpad
2015-11-05 05:05:13+00:00,Gotta love Sam and his serial killer obsession... #Supernatural,jarpad
2015-11-05 05:01:12+00:00,hi twitter!! I'm with y'all!! lets watch the Winchesters kick some A**!!! #SPNFamily #Supernatural,jarpad
2015-11-04 18:57:10+00:00,Our Holiday #AlwaysKeepFighting Campaign is LIVE at https://t.co/nQekBLegBX They'll arrive before xmas! #SPNFamiIy https://t.co/MimOD9GAuq,jarpad
2015-11-04 04:09:35+00:00,Caught @JensenAckles doing a sound check at the local Bingo hall... #SPNFamiIy https://t.co/zD8F5hKB81,jarpad
2015-11-03 00:23:10+00:00,Alright #SPNFamiIy We need to make this happen for @amellywood HE DESERVES IT!!! https://t.co/i56Idn6XnS,jarpad
2015-10-31 20:48:49+00:00,"To celebrate @Halloween, I'M driving! #SPNFamiIy @SPN_Renegade https://t.co/kUoRfxCIzn",jarpad
2015-10-31 03:27:33+00:00,"Hangin in a cemetery with @JensenAckles Saving people, hunting things. Because we're not the Losechesters. https://t.co/MYioknxy8z",jarpad
2015-10-30 17:27:33+00:00,"Yall please watch my buddy @realgilbellows show #Patriot It launches Nov.6th on #AmazonPrime &amp; vote #US,UK,Germany&amp;Japan #AmazonPatriot",jarpad
2015-10-28 17:08:11+00:00,Who else is THRILLED for tonights episode??? It's the first one like it in OVER 10 YEARS!! #SPNFamiIy #Baby #Supernatural,jarpad
2015-10-28 01:29:11+00:00,Hey #SPNFamiIy check THIS out!!! #Supernatural https://t.co/ZTayibcX05,jarpad
2015-10-23 15:45:49+00:00,It's only 8:43am and I've already beaten Contra. What have you done with YOUR day?!?! #Accomplishment https://t.co/oVd4ydb5Xn,jarpad
2015-10-22 04:57:26+00:00,Well done @JensenAckles @mishacollins @Mark_Sheppard @RuthieConnell et.al. Great episode! #SPNFamiIy #Supernatural,jarpad
2015-10-22 04:53:59+00:00,Come on @Mark_Sheppard what kind of uncle are you?!?!  Feed her!!! ;) #SPNFamiIy #Supernatural,jarpad
2015-10-22 04:47:59+00:00,We'll get you one of these days @RuthieConnell !! #Supernatural #SPNFamiIy,jarpad
2015-10-22 04:45:17+00:00,"Great scene with @mishacollins in the alley. Thank god the city let us use that security footage, huh @JensenAckles ? #Supernatural",jarpad
2015-10-22 04:43:16+00:00,"No, we don't like that ""secret"" word in the #SPNFamily   Time to get rid of them! #Supernatural",jarpad
2015-10-22 04:32:30+00:00,Insider info: Crowley's chamber is a set that's contained ENTIRELY on stage. We have the most talented crew. #SPNFamiIy #Supernatural,jarpad
2015-10-22 04:28:42+00:00,".@mishacollins No problem! Luckily, I've never burdened myself with trying to decipher your mindless, non-sensical drivel. #Supernatural",jarpad
2015-10-22 04:25:27+00:00,".@mishacollins I said ""You, Itches"". Not ""You witches"". I was referring to how she kept scratching herself. Duh!
#Supernatural #SPNFamiIy",jarpad
2015-10-22 04:22:16+00:00,"Yes. That WAS a no-look, behind-the-back Winchester purse toss. Well done @JensenAckles #Supernatural #SPNFamiIy",jarpad
2015-10-22 04:20:33+00:00,An angel and a demon are sitting at a bar...Sounds like a joke. But I have the feeling its the sign of something awful! #Supernatural,jarpad
2015-10-22 04:16:54+00:00,"Metatron, huh?.... I don't know about that, guys. #Supernatural #SPNFamiIy",jarpad
2015-10-22 04:10:06+00:00,"0-2 with your ""Mega-Coven"" talk @RuthieConnell Maybe you should try the ""Losechester"" line. Worked for me. #Supernatural #SPNFamiIy",jarpad
2015-10-22 04:06:02+00:00,Note: That blanket was the outfit @mishacollins wore to work &amp; our director @JensenAckles couldn't make him take it off. #supernatural,jarpad
2015-10-22 04:04:06+00:00,Wow @RuthieConnell You're mean! #SPNFamiIy #Supernatural,jarpad
2015-10-22 04:01:44+00:00,Here goes!!!! Who's with me for the @JensenAckles -directed episode tonight?!?! #SPN11 #SPNFamiIy,jarpad
2015-10-21 21:54:39+00:00,"Hey Twitter-verse, I'm gonna watch tonight's #Supernatural episode (directed by @JensenAckles) and tweet the west-coast feed! #SPNFamiIy",jarpad
2015-10-20 20:36:20+00:00,"There's ""steak"". And then there's ""STEAK!!"". https://t.co/DaQ8PC5REM",jarpad
2015-10-18 20:27:26+00:00,Don't worry @realGpad #DaddyDayCare is going GREAT this weekend!!! http://t.co/bDkKnZMkmS,jarpad
2015-10-17 21:55:54+00:00,"@Omundson It shows, my friend. It shows.",jarpad
2015-10-17 17:14:10+00:00,"Hey @Omundson I loved your performance as ""Handsome Man"" in this Men's Wearhouse commercial. Such emotional depth! http://t.co/JV636JtYBy",jarpad
2015-10-16 23:03:59+00:00,.@MayorAdler #uber makes it easier for my wife and I to enjoy our date nights. We both REFUSE to drink and drive. That's #WhyIRide,jarpad
2015-10-12 00:27:26+00:00,Thank you @CreationEnt for another great #TorontoCon! And thanks @shelli_oh for my AWESOME jacket! It's my fave :) http://t.co/6DiA5v4s7L,jarpad
2015-10-10 00:30:52+00:00,The #spnfamily representing #WorldMentalHealthDay with  #LightUpPurple #AKF http://t.co/iPsQr2FfBS,jarpad
2015-10-07 23:44:53+00:00,Lunchtime cast&amp;crew screening of the #SupernaturalSeason11 premiere :). I'll let ya know how it goes!! #SPNFamiIy http://t.co/J5sbiBkLdL,jarpad
2015-10-07 02:14:22+00:00,"I CANT WAIT FOR #SupernaturalSeason11 TOMORROW! Heres my ""It's go time"" face. Who's with me?! #SPNFamiIy #SPN11 http://t.co/LWylJ1Drub",jarpad
2015-10-05 05:29:17+00:00,.@wearesheppard back at ya brother!!,jarpad
2015-10-01 21:01:04+00:00,"#SPNFamiIy Ask and ye shall receive:
Our SUPER SECRET (but not anymore) #SupernaturalSeason11 PROMO. ENJOY! https://t.co/UgarYlTXkW",jarpad
2015-10-01 01:11:31+00:00,Check out this motley crew with @JensenAckles and me!! #Supernatural #LuciferonFox #TheCW_Legends http://t.co/wdxx4BoPyy,jarpad
2015-09-28 02:39:08+00:00,One big Texan THANK YOU to #NJCon and @CreationEnt Y'all are amazing and I am so grateful for the #SPNFamily See you at #TorontoCon !!,jarpad
2015-09-27 13:31:15+00:00,".@JensenAckles : ""I'm think http://t.co/ayXcjI7s5S",jarpad
2015-09-23 17:17:59+00:00,Yeah! Looking great :) #AKF  https://t.co/wwUQyWvXrD,jarpad
2015-09-23 03:26:20+00:00,"I knew we had the smartest audience ;)
#SPNFamily #AKF",jarpad
2015-09-22 16:15:22+00:00,Hey yall! PLEEASE click on this link &amp; VOTE to help @AttitudesInRev receive the NJ Hero grant! #Thanks! #AKF http://t.co/S3Q03XRShw,jarpad
2015-09-21 20:15:21+00:00,My heart goes out to you.  https://t.co/CYoVFO05Ka,jarpad
2015-09-20 23:13:53+00:00,Thank you Eli Manning and Sam Bradford for giving us the wins. I'm thrilled to be up 2-0. #Cowboys,jarpad
2015-09-20 22:26:22+00:00,@paulwesley hah! I assure you you are neither,jarpad
2015-09-20 00:18:57+00:00,Thanks @iansomerhalder &amp; @paulwesley for letting me crash ur @CreationEnt panel! Yall are movie stars #crossover http://t.co/2HaKFZLI9P,jarpad
2015-09-18 00:38:36+00:00,"#ThrowbackThursday #tbt 
http://t.co/zBr56nxSbh
(sorry, i don't know how to re-post the pic here!!)
#GonnaTryToFigureItOut",jarpad
2015-09-15 17:04:03+00:00,".@mishacollins @KathrynLNewton 
come on college boy. it's ""my daughter and me"".",jarpad
2015-09-14 22:14:23+00:00,"AMAZING video (Bandaged Hand) for an AMAZING band (@LoudenSwain1 )!! Oh yeah, and some guy (@dicksp8jr ) filmed it. http://t.co/zi0J0o7c22",jarpad
2015-09-14 22:10:47+00:00,"Thanks Eli Manning for gifting us the victory. If you had taken the sack, you would've left @tonyromo with not enough time to come back.",jarpad
2015-09-14 04:26:48+00:00,10 years ago today #Supernatural premiered in the US. Theres NO ONE I would have rather spent today with than the #SPNFamily at #DallasCon,jarpad
2015-09-12 14:51:23+00:00,"Hey #DallasCon! My sister Megan will be here with her @BigMoBook this weekend. Stop by, say hi, and hear Mo's great message :)",jarpad
2015-09-10 20:50:38+00:00,Because YOU matter! @TWLOHA @AttitudesInRev #WorldSuicidePreventionDay #Tomorrow15 https://t.co/Xfl6wVwf5I http://t.co/PgZYSSsvvl,jarpad
2015-09-09 17:45:01+00:00,".@amellywood @JensenAckles THANKS! You only have a couple more seasons to pass up Canada's years as an independent country!
#GettingOld",jarpad
2015-09-07 16:30:01+00:00,Hey @JWMarriottATX would yall DM me? I have a concern to voice.,jarpad
2015-09-05 18:37:43+00:00,Help @TravisAaronWade &amp; @trut4h get a fan to the @CreationEnt #NJCON !! Bid at http://t.co/1ZPmxR9aAP #SPNFamily http://t.co/vRuo2ElC2V,jarpad
2015-09-05 17:48:28+00:00,"Here ya go @kristyl_ !
I knew I'd find it eventually ;) #ThanksForWaiting! http://t.co/JiBYYTCMqB",jarpad
2015-09-05 02:24:41+00:00,happy birthday @dicksp8jr from @realGpad and me!!! you could STILL pass for 52 brother!! http://t.co/tkg0jP8pVU,jarpad
2015-09-04 05:40:44+00:00,Oh #SPNFamily the places we film for yall... ;) #AnActualSign http://t.co/FM3Rljy3Oj,jarpad
2015-09-02 18:54:42+00:00,"“@BigMoBook: Congratulations @talonlily3!! This original Megan/Jared ""Mooseterpiece"" is all yours :) http://t.co/LNUXx49n2j” CONGRATS!!",jarpad
2015-09-01 22:24:35+00:00,Yall check out http://t.co/TXpaBhfsmG !! It's amazing &amp; it shines a light on what makes the #SPNFamily the best :) @bodyguard4JandJ,jarpad
2015-08-25 17:21:17+00:00,"“@ClickHole:What Jared Padalecki Has To Say http://t.co/9UkI7XjyWr http://t.co/EMYJHOXt0w” In all fairness, i said that OFF THE RECORD.",jarpad
2015-08-24 20:15:30+00:00,Thanks to everybody at #MinnConn for making me feel so welcome and loved :). I can't wait to come back and see yall again! #SPNFamily,jarpad
2015-08-21 02:13:30+00:00,Yeah @mishacollins happy birthday. I'm hoping to piggyback off of your senior discount at @DennysDiner #HappyBirthdayMishaCollins,jarpad
2015-08-15 01:18:50+00:00,"Oh, nothing.... Just this. #baby #SPNFamily http://t.co/ZIDYC5iz4C",jarpad
2015-08-13 17:47:01+00:00,YALL! My pal @PaulBlackthorne is raffling off this rad signed shirt at http://t.co/Wgq7nFOOZe for a great cause! http://t.co/NQKgwduHOR,jarpad
2015-08-10 21:41:14+00:00,Help @NathanFillion raise funds&amp;awareness for a GREAT cause at http://t.co/RZsadTqKRq #SuperCastle? #CastleNatural? http://t.co/pDeOQpy4aG,jarpad
2015-08-09 03:58:30+00:00,.@WilliamShatner thanks! #TheCaptainHasSpoken,jarpad
2015-08-09 02:17:24+00:00,"Hey @WilliamShatner , should my friends name their adopted child James Tiberius? Or Jules Augustus McRae?",jarpad
2015-08-08 21:22:45+00:00,"“@TWLOHA: Microsoft is giving away $500,000. Help us win! https://t.co/9WbeN7WXHc http://t.co/sB3Rccp6uM” LETS DO IT!!!",jarpad
2015-08-07 04:09:30+00:00,"""(A) career is a long conversation with the audience, a dialogue."" -Jon Stewart
Thanks for 16+ years. #JonVoyage",jarpad
2015-08-06 23:56:49+00:00,"#TBT: An egregiously large, original iPod box. Circa 2005. Also- check me out at http://t.co/WlqMyNevwE !! http://t.co/R2OzHNuy5r",jarpad
2015-08-06 18:29:30+00:00,“@PopAustinArt: Get your tix TODAY! http://t.co/Nks2lzcfH2 http://t.co/7B4AXugQhi” this looks GREAT! Austin is the best :),jarpad
2015-08-06 15:47:42+00:00,Congrats to my wife @realGpad on your little blue check mark!! I Always knew you were you!!! :) #verified,jarpad
2015-08-05 19:52:07+00:00,“@BigMoBook: Just 10 DAYS LEFT to submit your entry for the BIG CONTEST! http://t.co/nhA2rG17Rb” PLEASE forgive my poor drawing skills!,jarpad
2015-08-04 23:06:41+00:00,"ONLY TWO HOURS LEFT AT http://t.co/XfiZwtWXMU and SOOOO close to 40,000 shirts!!! #AlwaysKeepFighting #AKF",jarpad
2015-08-02 18:36:06+00:00,Were doing a http://t.co/XfiZwtWXMU 2-day relaunch!! Thank god! Because @amellywood and I lost our shirt :( http://t.co/3VCZw5PMZq,jarpad
2015-07-30 17:09:21+00:00,In honor of the last day of http://t.co/XfiZwtWXMU here's my first ever #TBT :) http://t.co/8g5ofoF3Qk,jarpad
2015-07-30 02:47:35+00:00,Less than 24 hours left to get your http://t.co/XfiZwtWXMU gear!! http://t.co/YYtzq0KsfN,jarpad
2015-07-29 02:56:48+00:00,whoops :),jarpad
2015-07-29 00:51:29+00:00,"Feeling beat up, but we know Sam will #AlwsysKeepFighting :). Only 2 days left of http://t.co/nQekBKWFKp ! http://t.co/1NQRiiva3V",jarpad
2015-07-28 16:29:20+00:00,"A question from set: does Sam still have demon blood in him? I have MY opinion, but I'm hoping there's an expert out there who knows :)",jarpad
2015-07-28 00:47:14+00:00,Tom&amp;Shep #AlwaysKeepBrushing while rockin http://t.co/XfiZwtWXMU shirts :) ONLY 3 DAYS LEFT! #AlwaysKeepFighting http://t.co/dNV7r5qc9m,jarpad
2015-07-26 15:43:37+00:00,I shoulda pulled a #ForrestGump and jumped in :) #WashingtonMonument http://t.co/DtFwVEE4b8,jarpad
2015-07-25 21:32:05+00:00,Our fellow Americans.... @JensenAckles #DCCON #SPNFamily http://t.co/rrzB4Qv6wn,jarpad
2015-07-25 02:08:03+00:00,"Hey lets #FF this dude to 1 million followers, huh? He's already at 955,000. @amellywood. http://t.co/1gVIK1JeHn",jarpad
2015-07-24 22:43:19+00:00,“@amellywood: Hey @jarpad - speaking of numbers: http://t.co/6hIgjWjSXO” hahahaha touche,jarpad
2015-07-24 22:20:48+00:00,"“@amellywood: That's a wrap on Episode 70. 
Honored...""
Nice. Call @JensenAckles and me when you've finished 150 more. #SPNFamily",jarpad
2015-07-24 03:24:49+00:00,“@guanacotruck: #mamaAna is serving power snacks to hunters. @jarpad &amp; @JensenAckles http://t.co/htDwvLTAkL”. YUM!!!!,jarpad
2015-07-23 18:38:25+00:00,"Over 11,000 shirts so far at http://t.co/XfiZwuezbu !!! #AKF #AlwaysKeepFighting http://t.co/JuwXACKTcR",jarpad
2015-07-22 17:56:35+00:00,Hey yall check out SPN alums @TahmohPenikett &amp; @erinkarpluk comedy web series #Riftworld !!  @CBCPunchline or @CONtvchannel in the US :),jarpad
2015-07-21 15:24:57+00:00,Tom and Shep have their http://t.co/XfiZwuezbu #AKF shirts. Do you? :) #AlwaysKeepFighting http://t.co/LR67hmIgAL,jarpad
2015-07-21 00:12:27+00:00,Austin's finest keeping us safe!@Austin_Police Chief @ArtAcevedo @tankeroo CONGRATS Ofc. Miller and Cpl. Tank :) http://t.co/FQtHVQhJXz,jarpad
2015-07-19 19:33:12+00:00,"hey guys!! thanks for the birthday love!! now, check this out :) #AlwaysKeepFighting 
http://t.co/nQekBLegBX http://t.co/lhQygrdXF0",jarpad
2015-07-19 00:01:09+00:00,@alycat1210 @theDonald86 I know it's your brother!!! I'm with him right now!!! We're talking about ya :),jarpad
2015-07-18 23:55:56+00:00,Their words. Not mine. http://t.co/EM7Yi9U3PC,jarpad
2015-07-18 18:05:22+00:00,"So, tomorrow's my bday and I have something fun for yall :). Join me@ 2pm Texas time and I'll reveal it! #AKF http://t.co/9hqDbjqZc4",jarpad
2015-07-18 02:20:04+00:00,"Another phenomenal ""pre-birthday"" dinner at @FixeAustin with @realGpad. @KeepAustinEatin @Eater @EaterAustin http://t.co/Kgp8Sc3SPM",jarpad
2015-07-18 01:22:37+00:00,Dinner in Austin with one of the best men in the world and one of my dearest friends @theDonald86 http://t.co/zYZGVv0xFv,jarpad
2015-07-17 04:05:39+00:00,".@JensenAckles In all fairness, we paid @NathanFillion (handsome&amp;charming gent that he is) a hefty sum of money to say that. 
#Crossover?",jarpad
2015-07-13 04:38:07+00:00,.@WilliamShatner thanks brother. I am still deeply grateful and touched. I don't yet have the words. #AlwaysKeepFighting,jarpad
2015-07-12 19:48:02+00:00,Hey #WBSDCC look what we're up to!!!! @JensenAckles @paulwesley @iansomerhalder http://t.co/66DXo7DyJT,jarpad
2015-07-12 18:55:54+00:00,View from stage. #ComicCon http://t.co/aIy04Cf6ak,jarpad
2015-07-12 17:59:17+00:00,Comic-conning with @JensenAckles @mishacollins and @Mark_Sheppard #ComicCon http://t.co/JLMZG9vG2w,jarpad
2015-07-12 17:16:38+00:00,2 of me :) #ComicCon http://t.co/PJNam5uWPW,jarpad
2015-07-12 06:19:14+00:00,Oh my god we have his room key!!!!!! @amellywood @aishatyler #ComicCon http://t.co/dTG2KjAu8N,jarpad
2015-07-12 00:48:55+00:00,"So, this is #SanDiegoComicCon huh? http://t.co/zxj4pFlXB1",jarpad
